customer_id,signup_date,age_band,postal_district,income_tier,latent_segment,total_spend_24mo,avg_basket_size,visits_per_week,weekend_browse_fraction,luxury_category_fraction,distinct_categories,days_since_last_visit,marketing_email_open_rate
C04513,2024-09-08,35-44,17,mid,family_bulk_weekly,14595.84,124.49,1.277,0.548,0.259,4,3,0.72
C04514,2024-10-21,35-44,52,low,family_bulk_weekly,5492.55,54.02,1.364,0.613,0.183,4,0,0.624
C04515,2025-10-27,35-44,02,high,weekday_luxury_regular,6317.68,121.38,2.242,0.12,0.85,4,5,0.556
C04516,2026-04-23,35-44,23,mid,new_digital_native,46.92,58.6,1.0,0.414,0.283,2,2,0.528
C04517,2025-09-16,45-54,10,high,weekday_luxury_regular,12971.63,180.23,2.014,0.131,0.621,8,6,0.437
C04518,2026-01-08,18-24,78,low,weekend_browser_bargain,569.47,50.53,0.733,0.725,0.082,1,6,0.72
C04519,2024-11-14,55+,24,mid,casual_long_tail,1340.22,29.08,0.627,0.43,0.266,4,4,0.531
C04520,2024-10-01,18-24,52,low,weekend_browser_bargain,1515.93,29.41,0.689,0.838,0.056,4,1,0.246
C04521,2024-06-28,55+,77,low,lapsed_reactivatable,1122.0,63.09,0.169,0.415,0.406,4,141,0.232
C04522,2025-05-28,55+,11,high,corporate_gifter_seasonal,5677.72,335.05,0.403,0.259,0.823,5,4,0.68
C04523,2026-03-26,25-34,01,high,new_digital_native,93.46,50.18,0.5,0.484,0.486,3,15,0.186
C04524,2024-12-11,55+,02,high,corporate_gifter_seasonal,5582.82,294.03,0.239,0.322,0.728,4,6,0.326
C04525,2026-03-16,18-24,78,low,weekend_browser_bargain,222.82,37.86,0.921,0.743,0.0,3,6,0.331
C04526,2024-09-17,45-54,78,low,family_bulk_weekly,13595.29,124.75,1.261,0.63,0.221,5,3,0.519
C04527,2026-03-28,25-34,76,low,new_digital_native,38.41,36.04,0.269,0.458,0.417,2,19,0.83
C04528,2026-04-11,25-34,11,high,new_digital_native,97.3,46.94,1.167,0.439,0.396,3,4,0.362
C04529,2026-04-09,45-54,01,high,new_digital_native,55.42,55.25,0.5,0.55,0.272,5,16,0.383
C04530,2025-10-25,45-54,01,high,lapsed_reactivatable,179.36,57.49,0.117,0.569,0.26,3,126,0.265
C04531,2024-11-12,18-24,10,high,family_bulk_weekly,10255.54,117.41,1.156,0.417,0.421,5,0,0.358
C04532,2026-02-24,35-44,03,high,corporate_gifter_seasonal,950.2,327.04,0.362,0.306,0.59,7,6,0.668
C04533,2026-03-30,25-34,15,mid,new_digital_native,103.18,50.84,0.583,0.447,0.395,5,8,0.537
C04534,2024-05-10,25-34,16,mid,family_bulk_weekly,14630.61,115.31,1.217,0.485,0.126,3,5,0.531
C04535,2025-11-09,25-34,11,high,family_bulk_weekly,4473.54,105.39,1.655,0.574,0.464,4,0,0.513
C04536,2025-01-20,25-34,78,low,weekend_browser_bargain,1450.07,43.15,0.596,0.723,0.199,3,3,0.528
C04537,2024-07-04,55+,53,low,lapsed_reactivatable,191.11,14.26,0.149,0.479,0.423,5,138,0.273
C04538,2024-08-08,25-34,54,low,weekend_browser_bargain,1895.55,28.4,0.876,0.756,0.143,4,0,0.605
C04539,2025-01-22,25-34,15,mid,family_bulk_weekly,9034.66,96.51,1.336,0.492,0.112,5,5,0.385
C04540,2024-10-26,18-24,52,low,weekend_browser_bargain,1693.39,24.52,0.901,0.676,0.12,1,5,0.339
C04541,2025-09-17,55+,76,low,lapsed_reactivatable,191.38,62.24,0.096,0.453,0.407,2,66,0.705
C04542,2025-03-20,35-44,01,high,family_bulk_weekly,5871.49,81.92,1.281,0.574,0.157,3,4,0.47
C04543,2026-01-21,35-44,02,high,corporate_gifter_seasonal,989.25,196.05,0.38,0.312,0.674,3,0,0.746
C04544,2025-03-29,18-24,03,high,corporate_gifter_seasonal,2389.98,160.26,0.269,0.19,0.599,6,1,0.642
C04545,2025-02-01,18-24,76,low,family_bulk_weekly,6189.58,85.43,1.099,0.6,0.464,5,1,0.409
C04546,2026-03-26,45-54,02,high,new_digital_native,42.29,37.16,0.25,0.403,0.24,3,6,0.272
C04547,2025-01-26,18-24,52,low,weekend_browser_bargain,1980.22,36.02,0.759,0.72,0.141,1,5,0.882
C04548,2025-12-05,35-44,78,low,family_bulk_weekly,1054.94,43.18,1.158,0.564,0.234,4,0,0.52
C04549,2024-09-02,18-24,52,low,weekend_browser_bargain,2585.97,36.77,0.796,0.777,0.079,7,3,0.376
C04550,2024-09-01,45-54,53,low,lapsed_reactivatable,1163.16,61.93,0.222,0.414,0.372,5,76,0.353
C04551,2024-11-15,45-54,02,high,corporate_gifter_seasonal,8293.78,318.76,0.307,0.296,0.794,9,3,0.484
C04552,2026-04-14,35-44,11,high,new_digital_native,37.12,43.51,0.778,0.305,0.385,4,25,0.099
C04553,2025-11-04,35-44,01,high,corporate_gifter_seasonal,1787.72,237.9,0.288,0.203,0.902,6,3,0.418
C04554,2026-01-09,25-34,77,low,casual_long_tail,481.21,39.11,0.875,0.376,0.637,5,0,0.751
C04555,2025-03-13,35-44,77,low,family_bulk_weekly,6749.12,110.39,1.172,0.467,0.359,4,4,0.725
C04556,2025-03-01,45-54,02,high,weekday_luxury_regular,27569.82,209.38,2.696,0.084,0.816,3,6,0.546
C04557,2025-10-19,35-44,11,high,weekday_luxury_regular,9364.27,171.75,1.957,0.109,0.951,12,5,0.454
C04558,2026-02-21,35-44,10,high,weekday_luxury_regular,2509.62,156.62,1.836,0.101,0.86,4,0,0.67
C04559,2025-06-26,25-34,52,low,weekend_browser_bargain,784.55,31.65,0.744,0.869,0.086,5,4,0.61
C04560,2026-03-25,55+,77,low,new_digital_native,82.65,44.38,0.483,0.437,0.535,3,23,0.715
C04561,2025-10-12,18-24,76,low,weekend_browser_bargain,593.57,34.82,0.653,0.793,0.0,2,3,0.464
C04562,2024-07-30,35-44,02,high,weekday_luxury_regular,51235.59,216.01,2.703,0.189,0.93,7,5,0.621
C04563,2024-05-29,25-34,53,low,family_bulk_weekly,9003.65,75.14,1.18,0.638,0.22,2,1,0.158
C04564,2025-03-25,55+,77,low,casual_long_tail,1424.05,38.12,0.746,0.524,0.331,5,4,0.764
C04565,2025-07-04,45-54,11,high,weekday_luxury_regular,13822.27,133.03,2.413,0.069,0.996,6,1,0.586
C04566,2025-05-21,18-24,76,low,weekend_browser_bargain,1606.63,47.2,0.748,0.662,0.071,3,5,0.271
C04567,2024-05-20,18-24,76,low,casual_long_tail,2795.61,43.25,0.627,0.484,0.378,3,2,0.647
C04568,2024-10-16,25-34,54,low,weekend_browser_bargain,2794.35,38.02,0.998,0.758,0.047,6,6,0.351
C04569,2024-11-09,55+,01,high,weekday_luxury_regular,33348.43,170.12,2.813,0.163,0.8,6,2,0.621
C04570,2025-01-22,18-24,53,low,weekend_browser_bargain,1393.41,33.06,0.706,0.86,0.067,2,0,0.282
C04571,2024-05-24,18-24,02,high,corporate_gifter_seasonal,3168.65,128.34,0.3,0.396,0.686,5,0,0.389
C04572,2025-01-14,55+,78,low,lapsed_reactivatable,493.5,67.99,0.121,0.371,0.326,3,65,0.422
C04573,2026-01-28,55+,11,high,corporate_gifter_seasonal,529.27,179.88,0.247,0.359,0.781,8,2,0.73
C04574,2024-10-03,35-44,23,mid,lapsed_reactivatable,749.66,55.94,0.16,0.464,0.148,4,63,0.277
C04575,2025-06-16,55+,53,low,family_bulk_weekly,4706.16,102.86,1.26,0.504,0.376,3,4,0.913
C04576,2026-03-04,35-44,23,mid,casual_long_tail,393.9,52.61,0.98,0.513,0.332,3,2,0.203
C04577,2024-07-08,25-34,02,high,lapsed_reactivatable,1482.88,88.34,0.161,0.339,0.209,3,130,0.628
C04578,2026-03-27,45-54,54,low,new_digital_native,55.17,24.67,0.519,0.445,0.377,3,5,0.385
C04579,2025-07-10,55+,15,mid,casual_long_tail,1496.36,48.11,0.756,0.671,0.444,6,5,0.561
C04580,2025-01-27,35-44,03,high,casual_long_tail,1887.03,42.9,0.636,0.458,0.468,2,5,0.574
C04581,2024-07-27,25-34,16,mid,casual_long_tail,3885.96,61.95,0.694,0.454,0.275,6,3,0.805
C04582,2025-07-10,18-24,52,low,lapsed_reactivatable,526.55,78.52,0.171,0.428,0.316,2,96,0.864
C04583,2024-05-29,18-24,54,low,weekend_browser_bargain,1560.2,20.87,0.837,0.759,0.047,3,6,0.23
C04584,2024-12-02,25-34,77,low,weekend_browser_bargain,2660.44,37.32,0.884,0.697,0.217,6,6,0.51
C04585,2025-01-27,55+,03,high,casual_long_tail,2242.9,45.16,0.761,0.516,0.495,2,1,0.498
C04586,2025-06-09,45-54,10,high,casual_long_tail,1853.66,69.05,0.616,0.456,0.431,4,5,0.613
C04587,2025-08-04,55+,77,low,casual_long_tail,1362.92,65.21,0.508,0.455,0.458,4,1,0.53
C04588,2024-09-23,18-24,52,low,casual_long_tail,1613.37,41.01,0.497,0.448,0.359,5,6,0.504
C04589,2026-01-22,18-24,53,low,weekend_browser_bargain,270.71,33.54,0.692,0.744,0.2,4,2,0.781
C04590,2025-09-19,25-34,17,mid,family_bulk_weekly,3639.49,90.37,1.134,0.503,0.309,3,1,0.494
C04591,2025-11-15,25-34,77,low,weekend_browser_bargain,444.8,31.93,0.528,0.785,0.145,5,5,0.286
C04592,2024-10-11,25-34,53,low,weekend_browser_bargain,2357.4,37.89,0.701,0.896,0.065,4,3,0.309
C04593,2026-01-25,45-54,03,high,family_bulk_weekly,1341.05,108.27,1.114,0.466,0.205,10,0,0.486
C04594,2025-02-03,18-24,54,low,weekend_browser_bargain,1217.16,22.84,0.867,0.758,0.171,4,2,0.696
C04595,2026-03-28,25-34,54,low,new_digital_native,95.96,56.77,0.538,0.336,0.503,4,3,0.865
C04596,2024-07-16,55+,16,mid,family_bulk_weekly,14044.85,125.72,1.138,0.667,0.33,3,6,0.482
C04597,2025-06-15,45-54,01,high,family_bulk_weekly,4787.94,83.42,1.212,0.67,0.405,6,6,0.78
C04598,2024-10-04,45-54,23,mid,family_bulk_weekly,9566.24,105.55,1.2,0.443,0.171,6,6,0.751
C04599,2024-05-24,18-24,54,low,weekend_browser_bargain,2843.89,31.76,0.861,0.803,0.029,2,3,0.429
C04600,2025-04-23,45-54,02,high,corporate_gifter_seasonal,3081.43,273.74,0.268,0.29,0.71,6,0,0.519
C04601,2024-09-21,35-44,76,low,lapsed_reactivatable,701.31,60.22,0.133,0.458,0.444,2,111,0.961
C04602,2025-08-31,18-24,23,mid,casual_long_tail,1023.02,36.07,0.774,0.539,0.381,2,6,0.286
C04603,2025-12-08,35-44,78,low,lapsed_reactivatable,167.26,51.06,0.154,0.55,0.575,3,142,0.131
C04604,2025-03-30,55+,01,high,family_bulk_weekly,8236.46,110.78,1.278,0.583,0.32,4,2,0.698
C04605,2025-12-11,18-24,01,high,lapsed_reactivatable,221.8,42.61,0.263,0.615,0.324,4,153,0.554
C04606,2025-12-20,45-54,24,mid,lapsed_reactivatable,152.88,60.74,0.169,0.573,0.256,3,64,0.408
C04607,2026-04-01,55+,03,high,new_digital_native,63.34,60.38,0.318,0.567,0.189,1,15,0.423
C04608,2026-04-11,45-54,16,mid,new_digital_native,34.21,31.52,0.583,0.474,0.462,7,2,0.874
C04609,2026-03-16,18-24,02,high,casual_long_tail,108.49,56.5,0.368,0.394,0.166,7,2,0.671
C04610,2024-06-03,25-34,77,low,weekend_browser_bargain,1508.04,25.33,0.894,0.854,0.124,4,6,0.675
C04611,2024-06-29,55+,03,high,family_bulk_weekly,12489.91,102.54,1.256,0.616,0.312,4,0,0.552
C04612,2026-04-16,55+,10,high,new_digital_native,44.53,53.68,1.0,0.49,0.423,4,24,0.545
C04613,2026-01-07,25-34,77,low,weekend_browser_bargain,458.94,40.45,0.792,0.876,0.261,5,1,0.669
C04614,2024-08-18,55+,02,high,casual_long_tail,2263.04,47.26,0.605,0.55,0.42,6,4,0.884
C04615,2025-05-20,35-44,17,mid,casual_long_tail,837.71,52.9,0.352,0.709,0.284,4,0,0.51
C04616,2025-10-10,35-44,02,high,weekday_luxury_regular,15731.8,208.09,2.297,0.129,0.745,5,6,0.474
C04617,2024-08-31,18-24,53,low,weekend_browser_bargain,1401.06,24.85,0.665,0.741,0.0,4,4,0.193
C04618,2024-06-26,55+,03,high,weekday_luxury_regular,48219.82,188.1,2.649,0.071,0.775,5,5,0.496
C04619,2025-09-05,35-44,53,low,casual_long_tail,407.13,32.97,0.426,0.548,0.337,6,6,0.779
C04620,2025-06-10,35-44,01,high,family_bulk_weekly,7387.76,120.18,1.435,0.436,0.21,3,0,0.594
C04621,2025-10-28,25-34,76,low,weekend_browser_bargain,925.38,40.25,0.831,0.868,0.091,1,4,0.13
C04622,2026-03-19,35-44,10,high,casual_long_tail,97.36,27.37,0.6,0.57,0.408,5,2,0.301
C04623,2026-04-15,35-44,17,mid,new_digital_native,26.5,24.38,0.875,0.563,0.518,2,15,0.252
C04624,2025-06-26,25-34,10,high,corporate_gifter_seasonal,2336.15,240.29,0.233,0.284,0.651,3,2,0.488
C04625,2026-02-25,35-44,24,mid,lapsed_reactivatable,132.68,60.4,0.246,0.449,0.37,7,64,0.617
C04626,2026-03-31,35-44,02,high,new_digital_native,49.31,52.71,0.304,0.373,0.468,7,2,0.241
C04627,2026-03-04,55+,02,high,casual_long_tail,77.56,35.84,0.28,0.602,0.439,5,2,0.803
C04628,2024-07-05,25-34,16,mid,family_bulk_weekly,10622.7,110.82,1.023,0.572,0.214,3,6,0.353
C04629,2026-04-17,35-44,52,low,new_digital_native,43.17,45.29,1.0,0.628,0.38,7,15,0.528
C04630,2024-12-11,18-24,52,low,weekend_browser_bargain,2335.91,47.22,0.689,0.83,0.102,5,1,0.461
C04631,2024-10-02,25-34,52,low,weekend_browser_bargain,2916.16,40.68,0.838,0.778,0.087,3,4,0.187
C04632,2025-04-30,55+,03,high,weekday_luxury_regular,8664.67,83.99,2.757,0.191,0.887,5,5,0.629
C04633,2024-10-20,45-54,01,high,casual_long_tail,1044.51,30.82,0.56,0.45,0.327,4,5,0.364
C04634,2024-10-18,25-34,54,low,casual_long_tail,1719.09,45.39,0.507,0.361,0.275,5,5,0.657
C04635,2026-03-18,45-54,17,mid,family_bulk_weekly,202.33,74.42,0.583,0.476,0.259,4,6,0.758
C04636,2025-12-20,25-34,10,high,family_bulk_weekly,1170.45,55.29,1.242,0.605,0.482,1,4,0.453
C04637,2026-04-17,18-24,16,mid,new_digital_native,88.3,39.01,2.0,0.543,0.449,4,18,0.765
C04638,2024-05-24,25-34,78,low,lapsed_reactivatable,479.44,47.85,0.1,0.478,0.355,3,178,0.899
C04639,2025-09-04,35-44,02,high,lapsed_reactivatable,108.67,59.36,0.061,0.43,0.325,5,179,0.748
C04640,2025-03-13,25-34,10,high,family_bulk_weekly,7252.43,95.67,1.052,0.586,0.297,7,1,0.29
C04641,2026-01-24,18-24,03,high,family_bulk_weekly,1990.05,101.9,1.494,0.579,0.327,8,1,0.683
C04642,2024-11-22,25-34,53,low,weekend_browser_bargain,1935.23,31.47,0.718,0.7,0.106,2,6,0.651
C04643,2024-09-29,55+,52,low,casual_long_tail,3069.88,56.32,0.687,0.6,0.334,1,3,0.655
C04644,2025-10-09,45-54,23,mid,casual_long_tail,482.29,55.46,0.321,0.525,0.54,3,5,0.248
C04645,2024-11-29,25-34,02,high,family_bulk_weekly,9760.55,89.21,1.469,0.51,0.134,5,4,0.559
C04646,2024-05-18,35-44,15,mid,family_bulk_weekly,12779.23,100.34,1.221,0.455,0.219,1,4,0.227
C04647,2024-10-18,25-34,54,low,weekend_browser_bargain,2570.66,41.31,0.774,0.784,0.192,5,5,0.349
C04648,2025-04-21,35-44,76,low,family_bulk_weekly,5201.75,102.4,0.992,0.536,0.355,3,4,0.296
C04649,2026-03-28,35-44,01,high,new_digital_native,103.13,48.75,0.538,0.454,0.502,3,13,0.613
C04650,2024-11-06,45-54,53,low,casual_long_tail,3184.6,64.85,0.644,0.606,0.4,2,1,0.47
C04651,2024-06-06,18-24,10,high,family_bulk_weekly,12440.55,153.8,0.99,0.539,0.362,6,3,0.191
C04652,2025-06-17,45-54,01,high,weekday_luxury_regular,23526.78,204.12,2.619,0.18,0.86,10,5,0.41
C04653,2026-04-17,55+,52,low,new_digital_native,49.0,51.79,1.0,0.538,0.473,4,5,0.277
C04654,2024-11-17,35-44,03,high,weekday_luxury_regular,40847.2,221.99,2.548,0.158,0.993,3,2,0.932
C04655,2024-07-06,35-44,02,high,corporate_gifter_seasonal,7623.85,268.63,0.288,0.267,0.682,5,5,0.568
C04656,2026-04-15,25-34,01,high,new_digital_native,42.32,45.77,0.875,0.42,0.313,5,3,0.823
C04657,2026-02-17,55+,78,low,casual_long_tail,249.61,59.77,0.431,0.263,0.338,3,5,0.859
C04658,2024-08-12,25-34,52,low,weekend_browser_bargain,2600.94,34.61,0.826,0.724,0.0,4,0,0.267
C04659,2025-02-09,25-34,01,high,family_bulk_weekly,6542.41,82.83,1.151,0.515,0.208,4,2,0.608
C04660,2025-09-04,25-34,54,low,weekend_browser_bargain,662.04,32.37,0.636,0.853,0.267,5,0,0.549
C04661,2024-08-15,35-44,17,mid,casual_long_tail,1462.19,32.16,0.523,0.68,0.362,3,2,0.473
C04662,2025-05-11,35-44,17,mid,family_bulk_weekly,3176.2,99.93,0.867,0.536,0.443,2,5,0.82
C04663,2025-03-14,25-34,52,low,weekend_browser_bargain,1771.83,33.93,0.778,0.733,0.096,2,3,0.406
C04664,2025-08-17,35-44,10,high,weekday_luxury_regular,6567.15,81.53,2.249,0.158,0.903,4,2,0.418
C04665,2025-09-15,45-54,02,high,corporate_gifter_seasonal,1811.01,153.88,0.35,0.304,0.604,7,5,0.709
C04666,2026-04-21,45-54,76,low,new_digital_native,34.53,40.53,1.0,0.457,0.299,3,21,0.427
C04667,2026-01-27,45-54,02,high,lapsed_reactivatable,50.96,61.5,0.081,0.461,0.271,4,158,0.62
C04668,2024-09-29,55+,53,low,lapsed_reactivatable,1046.93,60.93,0.172,0.451,0.36,2,135,0.334
C04669,2025-07-15,45-54,16,mid,family_bulk_weekly,2478.49,60.08,0.918,0.495,0.343,9,0,0.716
C04670,2025-07-03,35-44,77,low,casual_long_tail,1477.23,65.85,0.571,0.292,0.351,6,0,0.412
C04671,2024-07-11,25-34,77,low,weekend_browser_bargain,1238.75,15.22,0.731,0.741,0.127,3,6,0.486
C04672,2025-05-04,18-24,53,low,weekend_browser_bargain,1272.22,33.38,0.672,0.791,0.0,4,2,0.678
C04673,2024-08-25,45-54,03,high,lapsed_reactivatable,271.94,60.44,0.069,0.636,0.203,3,144,0.796
C04674,2026-03-23,18-24,78,low,weekend_browser_bargain,125.06,34.04,0.903,0.78,0.302,3,1,0.359
C04675,2025-10-04,25-34,77,low,weekend_browser_bargain,773.19,37.57,0.662,0.716,0.0,2,2,0.462
C04676,2024-05-18,25-34,17,mid,casual_long_tail,3007.25,50.54,0.516,0.39,0.417,4,1,0.531
C04677,2026-04-20,35-44,24,mid,new_digital_native,64.01,45.37,2.0,0.448,0.347,5,29,0.192
C04678,2024-11-09,18-24,76,low,lapsed_reactivatable,407.05,65.24,0.092,0.501,0.509,6,125,0.679
C04679,2024-12-05,35-44,02,high,weekday_luxury_regular,40460.42,188.55,2.514,0.133,0.933,9,1,0.209
C04680,2024-07-11,55+,78,low,family_bulk_weekly,8620.44,77.57,1.344,0.679,0.164,7,3,0.129
C04681,2026-04-16,45-54,01,high,new_digital_native,37.43,35.34,1.0,0.469,0.329,6,19,0.597
C04682,2025-02-09,35-44,17,mid,family_bulk_weekly,3314.78,45.83,1.215,0.523,0.241,6,4,0.246
C04683,2026-04-23,18-24,01,high,new_digital_native,89.01,44.79,2.0,0.526,0.313,6,8,0.652
C04684,2026-01-12,25-34,53,low,weekend_browser_bargain,284.78,31.77,0.693,0.728,0.072,3,1,0.433
C04685,2025-04-16,25-34,02,high,family_bulk_weekly,5859.81,73.1,1.223,0.57,0.267,8,0,0.478
C04686,2025-09-01,45-54,02,high,weekday_luxury_regular,13589.11,143.48,2.722,0.168,0.944,3,2,0.691
C04687,2024-10-12,18-24,77,low,weekend_browser_bargain,1866.81,30.85,0.753,0.783,0.048,1,0,0.169
C04688,2025-10-24,25-34,24,mid,casual_long_tail,634.22,49.56,0.58,0.407,0.254,5,3,0.56
C04689,2026-02-07,55+,03,high,weekday_luxury_regular,7159.91,181.75,3.547,0.324,0.988,5,0,0.166
C04690,2025-07-28,25-34,54,low,family_bulk_weekly,4666.72,70.52,1.457,0.587,0.307,5,5,0.505
C04691,2025-01-05,18-24,52,low,weekend_browser_bargain,4088.81,53.69,1.11,0.881,0.0,1,2,0.278
C04692,2025-07-28,18-24,10,high,family_bulk_weekly,2429.32,58.98,1.197,0.593,0.437,1,1,0.528
C04693,2026-04-12,45-54,77,low,new_digital_native,60.82,53.11,0.636,0.488,0.29,4,23,0.628
C04694,2025-06-24,18-24,24,mid,casual_long_tail,1916.41,67.13,0.624,0.499,0.393,1,0,0.713
C04695,2024-09-23,18-24,77,low,weekend_browser_bargain,2941.96,33.04,0.922,0.623,0.069,4,0,0.602
C04696,2024-07-07,55+,54,low,family_bulk_weekly,11839.96,109.89,1.176,0.48,0.25,3,3,0.619
C04697,2025-01-30,18-24,52,low,casual_long_tail,2276.15,53.76,0.641,0.515,0.451,3,4,0.584
C04698,2025-04-26,25-34,77,low,lapsed_reactivatable,284.89,34.34,0.174,0.53,0.291,2,86,0.233
C04699,2024-11-21,18-24,02,high,family_bulk_weekly,8052.93,91.78,1.135,0.601,0.345,6,5,0.532
C04700,2025-10-08,45-54,24,mid,casual_long_tail,781.14,46.92,0.64,0.515,0.441,5,0,0.148
C04701,2025-10-26,45-54,11,high,weekday_luxury_regular,12869.08,191.26,2.542,0.324,0.634,9,6,0.616
C04702,2025-02-28,45-54,01,high,weekday_luxury_regular,11385.65,97.99,2.305,0.218,0.757,6,3,0.814
C04703,2026-03-23,35-44,11,high,lapsed_reactivatable,53.04,54.47,0.226,0.461,0.415,3,68,0.36
C04704,2026-03-05,18-24,52,low,weekend_browser_bargain,197.87,37.92,0.714,0.755,0.187,3,6,0.121
C04705,2025-10-26,45-54,11,high,weekday_luxury_regular,6825.4,146.66,1.994,0.192,0.814,9,1,0.5
C04706,2025-01-02,45-54,02,high,weekday_luxury_regular,37486.1,212.29,2.544,0.201,0.93,9,6,0.62
C04707,2024-12-05,25-34,11,high,lapsed_reactivatable,1191.92,69.01,0.236,0.384,0.311,2,83,0.414
C04708,2026-02-03,35-44,16,mid,family_bulk_weekly,1099.29,110.29,0.975,0.68,0.517,9,5,0.719
C04709,2025-04-01,25-34,24,mid,family_bulk_weekly,6662.71,100.36,1.266,0.623,0.272,3,2,0.432
C04710,2026-01-09,35-44,77,low,casual_long_tail,206.52,22.24,0.538,0.478,0.367,6,5,0.607
C04711,2025-09-13,25-34,77,low,lapsed_reactivatable,229.73,38.44,0.189,0.556,0.312,6,150,0.404
C04712,2025-06-07,18-24,54,low,weekend_browser_bargain,1807.17,40.23,0.919,0.565,0.053,3,5,0.556
C04713,2024-10-07,35-44,03,high,corporate_gifter_seasonal,6325.38,309.52,0.311,0.26,0.668,6,6,0.629
C04714,2025-11-14,45-54,03,high,weekday_luxury_regular,7645.95,160.38,2.319,0.224,0.894,7,6,0.643
C04715,2024-06-11,45-54,01,high,family_bulk_weekly,10134.44,125.8,1.059,0.636,0.355,3,2,0.441
C04716,2024-07-13,25-34,23,mid,family_bulk_weekly,15541.84,133.79,1.176,0.602,0.11,4,4,0.136
C04717,2024-09-15,18-24,02,high,casual_long_tail,2990.44,55.11,0.574,0.459,0.471,4,4,0.508
C04718,2024-12-07,25-34,53,low,weekend_browser_bargain,1414.45,27.73,0.711,0.745,0.206,2,2,0.3
C04719,2026-01-27,18-24,16,mid,family_bulk_weekly,1526.59,85.28,1.628,0.646,0.305,4,1,0.22
C04720,2026-04-23,35-44,78,low,new_digital_native,91.56,50.32,2.0,0.419,0.428,6,17,0.213
C04721,2024-05-10,18-24,76,low,family_bulk_weekly,13283.23,129.54,1.021,0.575,0.326,3,5,0.485
C04722,2024-11-13,45-54,54,low,lapsed_reactivatable,1012.42,76.39,0.173,0.545,0.515,10,135,0.375
C04723,2025-10-24,18-24,11,high,casual_long_tail,679.93,41.83,0.773,0.5,0.381,3,2,0.298
C04724,2026-04-16,45-54,10,high,new_digital_native,128.41,59.31,2.0,0.456,0.392,2,20,0.508
C04725,2024-10-24,55+,01,high,casual_long_tail,3195.87,55.84,0.577,0.507,0.405,7,2,0.594
C04726,2024-09-17,25-34,52,low,casual_long_tail,2611.27,42.43,0.684,0.302,0.347,2,3,0.772
C04727,2024-12-29,45-54,54,low,family_bulk_weekly,10471.73,107.83,1.312,0.552,0.368,5,3,0.468
C04728,2026-01-26,45-54,10,high,corporate_gifter_seasonal,436.03,408.81,0.08,0.302,0.558,6,2,0.465
C04729,2024-08-07,35-44,54,low,casual_long_tail,2777.16,54.45,0.561,0.631,0.455,3,5,0.782
C04730,2024-08-11,55+,17,mid,family_bulk_weekly,6761.86,69.97,1.084,0.523,0.351,3,6,0.176
C04731,2025-12-20,55+,76,low,family_bulk_weekly,2745.71,127.86,1.185,0.639,0.27,4,0,0.357
C04732,2026-03-31,25-34,16,mid,new_digital_native,31.49,30.58,0.304,0.515,0.479,4,3,0.321
C04733,2026-03-21,35-44,15,mid,family_bulk_weekly,278.74,92.52,0.636,0.77,0.297,3,3,0.278
C04734,2025-09-04,18-24,02,high,casual_long_tail,747.99,47.33,0.545,0.534,0.507,10,3,0.246
C04735,2024-05-07,45-54,54,low,family_bulk_weekly,9334.39,80.22,1.105,0.582,0.225,5,3,0.681
C04736,2025-05-05,25-34,10,high,corporate_gifter_seasonal,3628.01,301.4,0.218,0.324,0.788,4,2,0.623
C04737,2024-12-17,25-34,03,high,casual_long_tail,1843.53,50.88,0.541,0.411,0.326,2,4,0.429
C04738,2024-07-11,35-44,76,low,family_bulk_weekly,14263.22,125.09,1.258,0.623,0.395,2,6,0.732
C04739,2025-06-16,35-44,24,mid,lapsed_reactivatable,127.48,43.6,0.068,0.533,0.51,8,162,0.445
C04740,2026-04-07,35-44,17,mid,new_digital_native,38.85,36.86,0.438,0.327,0.331,3,17,0.569
C04741,2025-07-10,55+,02,high,weekday_luxury_regular,24466.43,254.56,2.463,0.24,1.0,6,3,0.49
C04742,2024-05-05,55+,01,high,weekday_luxury_regular,27831.2,133.23,2.486,0.151,0.691,5,5,0.74
C04743,2025-05-09,55+,02,high,weekday_luxury_regular,25315.76,182.01,2.668,0.091,0.742,3,6,0.632
C04744,2026-04-11,45-54,54,low,new_digital_native,48.67,53.3,0.583,0.552,0.307,3,16,0.526
C04745,2025-11-23,55+,11,high,corporate_gifter_seasonal,1642.47,308.81,0.232,0.326,0.844,6,6,0.543
C04746,2024-08-04,18-24,03,high,corporate_gifter_seasonal,10812.96,330.87,0.368,0.323,0.746,3,6,0.538
C04747,2024-10-22,55+,15,mid,family_bulk_weekly,10078.81,110.13,1.099,0.669,0.504,6,4,0.381
C04748,2024-08-27,25-34,16,mid,casual_long_tail,3253.73,61.72,0.545,0.447,0.182,3,4,0.566
C04749,2024-05-09,45-54,78,low,family_bulk_weekly,3624.52,30.87,1.255,0.583,0.285,4,5,0.682
C04750,2026-04-08,55+,01,high,new_digital_native,45.26,26.03,0.933,0.296,0.536,3,5,0.432
C04751,2025-05-09,18-24,15,mid,family_bulk_weekly,5678.4,96.9,1.143,0.735,0.353,3,5,0.492
C04752,2025-09-18,45-54,17,mid,family_bulk_weekly,3734.79,110.15,1.29,0.567,0.361,6,0,0.246
C04753,2024-07-03,25-34,78,low,weekend_browser_bargain,2594.35,31.78,0.892,0.806,0.219,1,2,0.398
